"","pi_D08","is_ok","CO2.PPM.","SIO2.WT..","TIO2.WT..","AL2O3.WT..","FeOT_calc","MGO.WT..","CAO.WT..","NA2O.WT..","K2O.WT..","P2O5.WT..","NB.PPM.","CE.PPM.","LA.PPM."
"1770",NA,0,1.54641942442336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1771",NA,0,1.84956039729862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1772",NA,0,1.77187123393303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773",NA,0,1.92267677216574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1774",NA,0,2.49006466809232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1775",NA,0,2.39142730627196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1776",NA,0,2.25191562675931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1777",NA,0,2.65030752313194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1778",NA,0,2.65127801399814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779",NA,0,2.65079303965193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780",NA,0,2.55750720190566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1781",NA,0,2.82808904771584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1782",NA,0,2.8560017608414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1783",NA,0,2.7419390777292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1784",NA,0,2.70500795933334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1785",NA,0,2.7238659644435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1786",NA,0,2.69019608002851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1787",NA,0,2.65321251377534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1788",NA,0,2.70688895656965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789",NA,0,2.69312862155541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1790",NA,0,2.70006328517862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1791",NA,0,2.809398455413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1792",NA,0,2.55388302664387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1793",NA,0,2.83259380478495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1794",NA,0,3.07518185461869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795",NA,0,2.90240856644941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1796",NA,0,3.07371835034612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1797",NA,0,2.96094619573383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1798",NA,0,2.62698508440505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1799",NA,0,2.86746748785905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1800",NA,0,2.8183098285494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1801",NA,0,2.49136169383427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1802",NA,0,2.30799142637854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1803",NA,0,3.07261747654524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1804",NA,0,2.64542226934909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1805",NA,0,2.93292556427161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1806",NA,0,2.30535136944662,57.19,0.83,15.58,8.4,2.91,5.86,3.82,3.1,0.54,NA,NA,NA
"1807",NA,0,2.34439227368511,56.39,0.87,15.59,8.47,3.04,5.99,3.75,2.92,0.51,NA,NA,NA
"1808",NA,0,2.06818586174616,57.09,0.93,15.55,8.35,3.05,5.6,3.78,2.89,0.56,NA,NA,NA
"1809",NA,0,1.94939000664491,53.64,0.64,16.23,9.44,3.64,7.82,3.56,2.08,0.37,NA,NA,NA
"1810",NA,0,1.47712125471966,56.41,0.87,15.96,8.66,2.88,6.32,3.55,2.85,0.54,NA,NA,NA
"1811",NA,0,1.9731278535997,58.43,0.76,15.46,7.92,2.35,5.11,3.92,3.4,0.59,NA,NA,NA
"1812",NA,0,2.10720996964787,57.8,0.97,15.49,8.25,2.46,5.45,4.33,3.08,0.58,NA,NA,NA
"1813",NA,0,2.5092025223311,56.38,0.97,15.76,8.52,2.95,6.13,3.69,2.94,0.53,NA,NA,NA
"1814",NA,0,2.45788189673399,58.27,0.82,15.48,7.97,2.21,5.2,3.99,3.39,0.6,NA,NA,NA
"1815",NA,0,1.68124123737559,57.44,0.85,15.75,7.8,2.35,5.35,4.03,3.37,0.6,NA,NA,NA
"1816",NA,0,2.57287160220048,57.67,0.83,16.03,7.62,2.29,6.05,3.96,3.3,0.55,NA,NA,NA
"1817",NA,0,2.12385164096709,49.53,0.72,16.94,9.03,4.85,10.04,3.22,1.09,0.22,NA,NA,NA
"1818",NA,0,2.75815462196739,48.68,1.11,18.84,8.28,4.43,10.6,3.67,1.42,0.29,NA,NA,NA
"1819",NA,0,2.02938377768521,61.52,0.78,14.54,6.85,1.36,3.32,4,4.52,0.66,NA,NA,NA
"1820",NA,0,2.38021124171161,61.4,0.83,14.68,6.91,1.35,3.26,4.05,4.32,0.62,NA,NA,NA
"1821",NA,0,2.29225607135648,61.9,0.74,14.59,6.33,1.25,3.19,4.01,4.54,0.48,NA,NA,NA
"1822",-0.955838210717189,1,2.68033551341456,47.96,0.78,18.77,10.92,6.86,12.23,1.95,0.21,0.17,NA,6.5,NA
"1823",-1.16013685149681,1,3.04649516433471,49.64,0.71,18.05,10.54,6.43,12.09,1.99,0.2,0.17,NA,7.4,NA
"1824",-1.45664416586919,1,2.64048143697042,50.86,0.77,18.33,9.58,5.66,12.17,2.1,0.37,0.15,NA,7.3,NA
"1825",-1.3165714653369,1,2.90633504180509,49.63,0.72,18.49,10.33,6.65,11.85,1.93,0.25,0,NA,5.3,NA
"1826",-1.17887419510013,1,3.02242837118549,49.61,0.8,19.07,9.68,5.05,13.17,2.27,0.25,0.1,NA,4.6,NA
"1827",-1.21510082963354,1,3.01029995663981,50.61,0.85,18.31,9.02,5.53,12.89,2.23,0.3,0.12,NA,9.5,NA
"1828",-1.12219116286684,1,2.98900461569854,49.77,0.81,18.55,10.07,5.42,13.19,1.95,0.25,0,NA,4.1,NA
"1829",-0.754142037845625,1,2.83442070368153,47.86,1.3,18.3,10.62,6.82,12.1,2.29,0.3,0.22,NA,6.8,NA
"1830",-1.19771612641664,1,2.8394780473742,50.23,0.8,17.78,9.78,7.14,11.73,2.02,0.27,0.1,NA,7.2,NA
"1831",-0.828375626269753,1,2.10380372095596,48.18,0.9,17.92,12.43,5.75,11.89,2.29,0.29,0.17,NA,7.2,NA
"1832",-1.26428552377525,1,2.16435285578444,50.42,0.94,17.23,11.58,5.68,10.13,3,0.54,0.15,NA,8.8,NA
"1833",-1.12175910244094,1,2.74115159885178,49.09,0.72,18.67,10.25,6.36,12.36,2.01,0.3,0.05,NA,6.3,NA
"1834",-1.25076985277444,1,2.75587485567249,49.63,1,18.05,10.06,6.79,11.33,2.2,0.38,0.41,NA,9,NA
"1835",-1.02027513553863,1,2.77524625974024,48.71,0.72,18.42,10.55,7.08,12.1,1.93,0.21,0,NA,5.1,NA
"1836",-1.33557137066286,1,2.74036268949424,49.77,0.77,18.39,10.96,5.4,11.91,2.26,0.23,0.1,NA,7.2,NA
"1837",-1.15236347218238,1,3.03462845662532,49.88,0.73,18.18,10.11,5.98,12.5,2.02,0.29,0.1,NA,5.5,NA
"1838",-1.20790511914285,1,3.04178731897175,48.91,0.88,19.24,10.12,5.19,12.77,2.22,0.32,0.22,NA,7.7,NA
"1839",-1.20424609063805,1,2.88536122003151,49.47,0.74,18.33,9.99,7.36,11.6,2.03,0.25,0.12,NA,5.5,NA
"1840",-0.944056240732048,1,2.8481891169914,49.03,0.77,18.4,9.91,6.69,12.77,1.9,0.27,0.08,NA,6,NA
"1841",NA,0,2.10037054511756,51.11,1.08,16.32,12.05,5.61,10.02,2.78,0.55,0.24,NA,NA,NA
"1842",NA,0,2.74973631556906,50.49,0.73,17.4,10.57,6.84,11.02,2.34,0.26,0.17,NA,NA,NA
"1843",NA,0,0.698970004336019,67.03,0.5,16.73,2.4,0.09,0.57,6.52,5.82,0.13,NA,NA,NA
"1844",NA,0,1.93449845124357,67.85,0.4,16.82,1.79,0.16,1.52,4.98,4.93,0.14,NA,NA,NA
"1845",NA,0,2.03742649794062,67.87,0.48,16.25,2.41,0.24,1.22,6.04,5.29,0.11,NA,NA,NA
"1846",NA,0,2.16435285578444,64.73,0.42,15.89,1.93,0.54,1.61,4.7,5.13,0.17,NA,NA,NA
"1847",NA,0,1.25527250510331,67.42,0.43,16.34,2.62,0.18,1.05,6.22,5.18,0.16,NA,NA,NA
"1848",NA,0,1.81291335664286,66.06,0.5,16.48,2.25,0.36,1.55,4.62,5.46,0.14,NA,NA,NA
"1849",NA,0,1.98677173426624,65.5,0.38,16.83,2.8,0.53,1.59,5.26,5.57,0.15,NA,NA,NA
"1850",NA,0,2.72754125702856,65.73,0.45,15.86,2.57,0.57,1.41,4.36,5.32,0.12,NA,NA,NA
"1851",NA,0,2.16435285578444,67.62,0.37,16,2.6,0.43,1.35,4.8,5.63,0.12,NA,NA,NA
"1852",NA,0,1.70757017609794,67.71,0.39,16.09,2.45,0.41,1.29,5.06,5.61,0.13,NA,NA,NA
"1853",NA,0,1.49136169383427,64.27,0.28,15.24,2.67,0.97,2.16,5,5.26,0.14,NA,NA,NA
"1854",NA,0,1.17609125905568,68.07,0.36,15.47,2.84,0.9,2.2,4.75,5.43,0.14,NA,NA,NA
"1855",NA,0,2.28555730900777,67.32,0.37,16.22,2.59,0.44,1.44,5,5.56,0.11,NA,NA,NA
"1856",NA,0,2.19865708695442,68.19,0.39,16.24,1.9,0.3,1.55,4.98,4.64,0.14,NA,NA,NA
"1857",NA,0,0.477121254719662,66.46,0.4,16.01,2.54,0.15,1.33,6.89,5.4,0.11,NA,NA,NA
"1858",NA,0,0,67.79,0.42,14.95,2.96,0.67,1.52,4.66,5.86,0.13,NA,NA,NA
"1859",NA,0,0.845098040014257,68.12,0.51,16.2,2.69,0.33,1.18,4.73,6.17,0.14,NA,NA,NA
"1860",NA,0,0.954242509439325,67.87,0.33,16.28,2.6,0.35,0.94,5.02,6.33,0.16,NA,NA,NA
"1861",NA,0,2.30749603791321,54.91,1.02,19.24,6.37,4.53,8.72,3.61,1.27,0.23,NA,NA,NA
"1862",NA,0,2.30749603791321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1863",NA,0,1.79239168949825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1864",1.33083998671816,1,3.23477029516092,48.61,0.95,14.07,6.71,7.55,16.32,1.3,1.77,0.47,6.9,44.8,19.9
"1865",0.183413166868121,1,2.45178643552429,50.3,0.67,16.88,5.56,6.43,14.82,1.52,2.88,0.49,5.7,31.2,13.2
"1866",NA,0,2.55870857053317,51.24,0.87,12.63,6.07,8.52,15.74,2.04,0.89,1.07,NA,NA,NA
"1867",7.08883274105551,1,2.25285303097989,39.17,1.04,6.01,7.46,9.24,25.69,0.82,0.38,8.26,2.4,127.9,55.6
"1868",1.52502124062426,1,2.58206336291171,49.99,1.29,11.8,7.85,7.9,13.3,1.76,3.53,0.68,25,74.6,34
"1869",-1.0213823625225,1,2.46982201597816,52.31,1.11,15.17,6.91,4.21,6.63,3.02,6.65,0.72,40.6,85.3,45.3
"1870",-1.08782610874607,1,2.34242268082221,53.98,0.93,15.66,5.38,5.24,8.03,2.27,6.57,0.73,11.1,46.1,19.2
"1871",-0.802435558777013,1,2.42488163663107,52.39,1.04,15.43,6.12,4.88,8.43,2.15,6.52,0.83,38.5,74.4,41.6
"1872",-0.785299013016406,1,2.47275644931721,52.32,1.31,15.65,7.37,4.56,8,2.77,6.09,0.98,44.4,100.4,52.1
"1873",1.21270192184035,1,2.34242268082221,52.43,0.98,11.99,6.66,8.43,13.1,1.74,3.85,0.72,18.9,71.2,33.6
"1874",1.53365831619335,1,2.42813479402879,51.57,1.19,11.8,8.39,8.35,13.85,1.53,3.47,0.37,22.8,76.2,41.2
"1875",-0.940250208687241,1,2.69635638873333,51.78,1.39,16.14,8.43,4.35,8.49,2.62,5.24,0.74,37.2,97.6,51.8
"1876",0.483602581855422,1,2.33445375115093,48.74,1.37,14.08,12.27,5.39,9.77,2.65,4.14,0.72,18.2,62.1,25.1
"1877",-0.291677400219312,1,2.80955971463527,50.77,1.34,14.7,8.67,5.03,8.32,2.67,5.65,0.8,27.4,85.3,41
"1878",-0.733855333443953,1,2.4345689040342,51.97,1.32,15.39,7.1,4.81,7.22,3.18,6.21,0.89,40.6,89.2,49.4
"1879",2.40378960830975,1,2.02530586526477,42.74,4.26,9.48,17.14,14.2,7.45,2.32,1.58,0.52,118.1,183.3,91.2
"1880",0.89755518231855,1,2.90848501887865,45.63,4.21,16.24,9.03,5.15,11.87,2.87,4.17,0.74,99,168.5,83.8
"1881",2.18861538589339,1,2.94546858513182,43.95,4.4,14.79,8.41,7.8,13.59,2.67,3.69,0.64,115.5,201.8,94.8
"1882",5.94911814584036,1,3.78218586649202,38.72,4.44,10.88,9.77,10.07,17.89,3.33,3.69,1.03,169.8,285,140.9
"1883",2.17458071434812,1,3.38183679999834,44.52,3.78,11.19,13.05,11.75,10.2,1.93,2.69,0.65,144.5,213.1,102.2
"1884",3.15201296963069,1,2.89817648349768,45.68,4.11,12.03,7.74,6.56,15.4,2.4,4.88,1.09,150.5,271.6,125.6
"1885",2.27358330205434,1,2.31386722036915,44.33,3.19,12.61,11.9,10.81,10.39,3.05,2.91,0.62,109.1,173.7,87.6
"1886",4.38874385871907,1,2.67394199863409,43.39,3.37,9.97,15.71,14.09,14.05,2.76,1.55,0.64,132.5,262.2,124.4
"1887",5.20558891648638,1,3.9979540040694,41.56,3.7,11.01,10.49,9.46,18.08,2.86,3.27,0.74,114.2,189.4,91.9
"1888",2.41157828246344,1,1.8750612633917,43.56,3.33,11.94,12.86,12.29,9.18,2.95,2.95,0.7,179.3,280.4,147.7
"1889",2.55462898689322,1,2.56110138364906,44.79,2.98,12.25,10.89,10.86,11.32,2.76,3.35,0.64,130.2,220.6,108.3
"1890",3.3217582745882,1,2.60422605308447,43.82,3.33,11.33,10.9,10.96,13.4,2.99,2.21,0.85,172.8,389.6,144.7
"1891",-0.480306913747992,1,3.21879799811174,49.16,2.92,13.84,15.21,3.95,6.92,2.7,4.25,0.81,107.2,233,111.6
"1892",-0.143370821160945,1,1.65321251377534,46.08,4.19,14.89,15.65,4.16,6.84,3.3,3.88,0.71,107.8,196.3,99.3
"1893",-1.22290479189639,1,2.70156798505593,49.99,3.23,15.5,12.88,3.28,6.19,2.69,5.13,0.79,113.3,208.3,106.6
"1894",-0.102823022350866,1,1.70757017609794,44.11,2.98,15.71,18.59,4.61,6.61,2.89,3.5,0.66,71.9,106.8,55.3
"1895",-2.14939534413959,1,2.63548374681491,50.2,0.83,19.81,11.21,2.59,8.26,3.01,3.2,0.54,58.5,93.6,46.8
"1896",0.751516364091588,1,3.4291060083327,42.29,6.3,12.66,19.8,5.29,6.47,2.18,4.05,0.67,122.3,224.1,113.9
"1897",-0.96802998689292,1,2.08635983067475,50.24,2.92,15.66,12.15,2.9,6.68,3.32,5.12,0.78,123.5,239.1,124.2
"1898",1.31546298759232,1,2.39967372148104,38.96,7.23,10.59,25.68,6.78,5.48,1.69,2.59,0.72,131.5,174.1,86.7
"1899",-1.08554315058884,1,2.82736927305383,49.29,2.87,15.47,14.2,3.46,6.16,2.42,5.19,0.69,101.7,183.3,95.5
"1900",1.52707552166482,1,2.39619934709574,35.9,8.3,10.51,28.93,7.54,3.04,2.02,2.92,0.43,128.9,193.5,104.5
"1901",-1.02004989598971,1,2.80685802951882,48.69,3.28,14.15,16.8,4.16,4.93,2.2,4.87,0.7,121.7,219.4,106.7
"1902",-0.848522388778227,1,1.43136376415899,49.87,3.2,15.89,11.34,2.65,7.49,3.37,4.95,0.81,103.2,206.6,101.9
"1903",NA,0,2.04532297878666,51.11,1.51,21.35,8.01,1.6,9.13,3.53,3.5,0.46,NA,NA,NA
"1904",-1.08380649729498,1,1.77085201164214,49.16,4.21,16.7,10.11,3.52,6.58,3.35,5.32,0.83,121.7,214.8,111.5
"1905",-0.68202435126887,1,2.32428245529769,50.18,4.46,17.54,6,1.75,10.59,3.33,5.33,0.64,106.4,199.3,103.1
"1906",1.86784897122675,1,2.00860017176192,43.55,4.94,12.02,17.27,4.57,14.42,1.31,1.31,0.34,92.6,162.2,72.1
"1907",-0.362196677814753,1,2.87157293554588,47.12,4.51,14.51,15.04,3.96,6.84,3.07,3.96,0.7,98.5,212.1,89.7
"1908",0.58310894316446,1,2.01703333929878,42.83,5.46,13.24,19.76,5.17,6.08,2.65,3.92,0.58,115.6,231.3,112.4
"1909",0.745384967040281,1,2.62736585659273,41,6.09,13.86,20.23,5.17,5.5,2.96,4.22,0.66,104.4,182.1,93.2
"1910",-0.131143292610275,1,3.86057755124442,47.31,3.16,16.15,11.81,4.91,8.99,2.79,4.11,0.56,109.2,227.3,108.7
"1911",0.209540692570618,1,2.17609125905568,46.4,3.42,15.63,12.61,5.22,9.52,2.65,3.74,0.6,98.8,193.5,95.5
"1912",0.219398631609625,1,2.30102999566398,47.73,4.11,15.86,10.37,2.77,12.11,2.78,3.51,0.58,83.1,154.7,78.3
"1913",-0.689670693128651,1,2.57634135020579,47.7,2.94,13.72,17.57,4.7,6.82,1.85,3.23,0.79,168,366.3,125
"1914",NA,0,2.25767857486918,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.9,284.3,140.3
"1915",NA,0,2.70329137811866,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.9,146.7,246.7
"1916",-0.347944226729573,1,1.89209460269048,49.805523877474,3.1304116097561,12.9779877477004,14.8195230883894,5.18744390319578,10.1729541894957,2.64335656074766,0.412011188811189,0.346041262135922,19.133231337674,32.527512625742,13.771441415662
"1917",NA,0,2.57170883180869,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.918132143748,34.229829958396,15.045631035912
"1918",NA,0,2.35793484700045,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.757106547804,34.260410509282,14.637890357432
"1919",-0.478405240763543,1,2.71677515096137,50.3484,1.2204,15.8057,8.1919,5.8469,14.0797,2.0072,0.1008,0.087,3.27166277529847,7.96320591453374,3.02656848097891
"1920",-0.577582950898865,1,2.61131098226855,50.1139,1.1898,16.2147,7.7359,6.1466,14.0487,1.9283,0.0703,0.0838,3.63141844057614,8.506081295042,3.23418430388841
"1921",0.386066032474536,1,2.7481880270062,50.8044885397729,0.825939219512195,12.937463195795,11.1989568720158,10.3142159478747,12.3738824637934,1.53453283489097,0.0686685314685315,0.079095145631068,2.099864494172,10.336226199468,4.23030953923
"1922",0.792103967149604,1,2.52244423350632,50.3967478612836,0.897316682926829,11.7419889145861,11.3279085454757,11.092838132175,12.2420296178677,1.53453283489097,0.0882881118881119,0.079095145631068,2.415863519994,10.275065097696,4.199728988344
"1923",0.7932946931189,1,2.55924810408825,49.8702,0.734,11.5642,11.2389,11.0699,12.1416,1.4267,0.0873,0.0961,1.58587236,9.68479284,4.60800648
"1924",0.7932946931189,1,2.59208789009826,49.8702,0.734,11.5642,11.2389,11.0699,12.1416,1.4267,0.0873,0.0961,1.67563872,10.40292372,4.4384478
"1925",0.872749727052814,1,2.83384168246378,50.4373,0.7625,11.9592,11.1245,10.9776,12.6314,1.6058,0.086,0.0743,1.59381868,9.6335243,3.87358464
"1926",0.351304043138658,1,2.55935593041295,50.8692,0.6483,12.5601,11.2184,9.9882,11.616,1.9165,0.2385,0.0244,5.52439512,9.43114968,4.31370816
"1927",0.677616037102542,1,2.70200810031504,50.4456,0.9905,12.5112,10.481,10.9975,12.4964,1.6494,0.0908,0.0889,3.33949872,7.70808768,3.28905312
"1928",0.601416262436763,1,2.92427928606188,49.9890071827942,1.14203941463415,12.177627847569,10.8716180086177,10.071528513807,12.3535974105741,1.62363474143302,0.127527272727273,0.128529611650485,3.119216190372,7.95094323036,2.996893986828
"1929",0.841157729231949,1,2.93851972517649,50.5700376496415,0.723971414634146,11.7217266386334,10.9212148061023,11.3759734719206,12.1710319316001,1.69293622429907,0.0882881118881119,0.019773786407767,2.120251528096,7.227203526058,3.15999025822
"1930",0.932804274166273,1,2.77166830651195,49.2987,0.8486,11.5965,11.4612,11.3587,12.073,1.4843,0.088,0.0667,2.69170902,7.18775046,3.09595836
"1931",0.580820213590011,1,2.65417654187796,50.8044885397729,1.17262975609756,12.1573655716163,10.9311341655992,9.8086171269004,12.4651652032804,1.81173876635514,0.0980979020979021,0.098868932038835,3.486182801004,9.000875477446,3.557537419738
"1932",0.650990669908238,1,2.64246452024212,49.9278460810208,1.11144907317073,12.0661853298292,11.2683923884942,9.75805724480298,12.5564479427674,1.57413368224299,0.107907692307692,0.0692082524271845,3.475989284042,7.859201577702,3.088635639486
"1933",0.650784218115359,1,2.67942789661212,49.8768784962096,1.15223619512195,11.7825134664915,10.6633114591825,9.45469795221843,12.4245950968417,1.78203813084112,0.127527272727273,0.0692082524271845,3.323086529612,7.39029979745,2.976506952904
"1934",0.64724209185264,1,2.65224634100332,50.2336515898878,1.10125229268293,12.1674967095926,11.3279085454757,10.384999782811,12.3231698307451,1.60383431775701,0.0882881118881119,0.0692082524271845,3.078442122524,7.33933221264,2.95611991898
"1935",0.688842328569866,1,2.86923171973098,50.0195877336809,1.08085873170732,11.9648739500657,11.2187955910097,10.4760075705864,12.1913169848194,1.62363474143302,0.107907692307692,0.0692082524271845,3.129409707334,8.032491366056,2.925539368094
"1936",0.541366214090073,1,2.8842287696326,48.7963656982129,1.20322009756098,13.4440200946124,10.0879886083615,12.2557154204158,11.6639056011167,1.51473241121495,0.117717482517483,0.098868932038835,4.933662209608,11.51867416706,4.668630768596
"1937",0.724579337513334,1,2.69897000433602,49.6016535382293,1.27459756097561,11.9952673639947,10.9013760871084,10.8804866273658,12.2014595114291,1.52463262305296,0.0686685314685315,0.0889820388349515,4.17934195442,9.959066071874,3.404634665308
"1938",0.662829763858469,1,2.72916478969277,49.9992006997564,1.20322009756098,11.7419889145861,11.4866182974263,9.71760933912504,12.2623146710871,1.67313580062305,0.117717482517483,0.0889820388349515,3.26192542784,7.940749713398,3.098829156448
"1939",0.441499712434106,1,2.6222140229663,51.4262930744692,1.08085873170732,11.8331691563732,11.1989568720158,10.2939919950357,12.1304618251614,1.51473241121495,0.0980979020979021,0.079095145631068,3.292505978726,8.063071916942,3.333280046574
"1940",0.807072891695845,1,2.83863503781576,50.173,1.0928,12.0304,11.34,10.7687,12.5373,1.5508,0.0814,0.0438,2.759515,7.7567458,3.0906568
"1941",0.740611422645257,1,2.80644454158154,49.9454,0.9855,12.7611,11.0569,11.0214,12.5472,1.5937,0.1016,0.0644,1.61823096,7.68160252,3.18651652
"1942",0.531917297392829,1,2.59659709562646,50.1011358693788,1.06046517073171,12.3194637792378,10.4252468312566,11.5883249767298,11.4610550689234,1.69293622429907,0.137337062937063,0.0889820388349515,3.679859623282,9.245519884534,4.271083607078
"1943",0.777257201729576,1,2.86510397464113,49.2448804445512,1.20322009756098,11.8736937082786,11.7742797228368,10.7490309339125,11.8160435002617,1.61373452959502,0.147146853146853,0.079095145631068,3.710440174168,9.795969800482,4.240503056192
"1944",0.714870528176025,1,2.75910100386706,49.0221,1.0375,12.0588,10.3241,11.5377,11.4868,1.7335,0.1267,0.0847,3.30408954,9.69657138,3.73548402
"1945",0.614540639985239,1,2.78891748390207,49.8877,1.2385,12.2978,10.5592,11.2978,11.74,1.6746,0.1599,0.0982,4.11074648,10.23695604,4.1406791
"1946",0.702083511920137,1,2.81661244656221,49.5603,1.2076,12.4514,10.9627,11.5805,11.7238,1.671,0.1431,0.0949,4.37121846,10.53651978,4.34148228
"1947",0.621232196838079,1,2.75587485567249,50.4477154460947,1.37656536585366,11.9952673639947,9.87968205892629,10.6276872168787,12.5361628895481,1.57413368224299,0.0686685314685315,0.118642718446602,5.983594456694,13.057895228322,5.993787973656
"1948",0.377144712714914,1,2.75358305889291,50.9471977772442,1.16243297560976,11.9952673639947,9.96895629439851,10.40522373565,12.0594641388937,1.593934105919,0.0980979020979021,0.059321359223301,3.66966610632,11.92641484554,4.801146489102
"1949",0.71475245628393,1,2.71011736511182,49.7443627757006,1.06046517073171,12.0864476057819,11.0303277605683,11.1636219671114,12.0696066655034,1.49493198753894,0.117717482517483,0.079095145631068,3.547343902776,7.79804047593,3.659472589358
"1950",0.757579787369083,1,2.72916478969277,49.9686201488698,1.06046517073171,12.1472344336399,10.9212148061023,11.1535099906919,12.2623146710871,1.56423347040498,0.0980979020979021,0.0692082524271845,3.853149411636,8.847972723016,3.445408733156
"1951",0.366055930670773,1,2.62206888839004,49.8597,0.9637,12.0458,11.9858,8.3523,11.9536,1.8581,0.1104,0.0788,3.70956168,9.38359554,4.12838316
"1952",0.360647175408277,1,2.62193407712653,51.0077,1.0391,12.2509,12.3609,8.6131,12.0449,1.9334,0.1378,0.0555,8.23264278,10.6606093,4.3866622
"1953",0.702059555140234,1,2.41830129131975,51.2631968030734,1.00948126829268,11.5798907069645,11.4469408594387,10.111976419485,12.4753077298901,1.67313580062305,0.127527272727273,0.118642718446602,3.741020725054,10.173129928076,4.780759455178
"1954",0.709186866408501,1,3.02816441942447,50.4069413782458,1.22361365853659,11.8635625703022,11.0402471200652,10.111976419485,12.4448801500611,1.71273664797508,0.117717482517483,0.0889820388349515,4.954049243532,9.93867903795,4.597276149862
"1955",0.708825784555392,1,3.12644312984515,49.3197,1.2002,11.7269,10.7163,9.9939,12.2826,1.629,0.1023,0.1074,4.17244662,9.79489242,3.76802508
"1956",0.496598053119751,1,2.85854321268701,49.3197,1.1403,12.591,10.7788,10.8367,12.0845,1.3249,0.1024,0.096,4.10339904,9.6173415,3.6496578
"1957",0.66289132733209,1,2.71349054309394,49.8768784962096,1.10125229268293,11.6406775348226,10.8716180086177,10.0310806081291,12.4854502564997,1.4355307165109,0.0882881118881119,0.118642718446602,3.51676335189,9.490164291622,4.107987335686
"1958",0.736214462507764,1,2.69059473887002,50.6969,1.1096,11.8161,10.7064,10.1681,12.7125,1.6664,0.1069,0.0628,2.9404202,8.22303718,3.1939047
"1959",0.770761601705393,1,2.71332250498703,50.7995,1.1977,11.8729,11.1172,10.0525,12.8881,1.6373,0.0878,0.0538,3.1190893,9.1134303,3.4442061
"1960",0.574156456466193,1,2.68930885912362,49.6832016739272,1.35617180487805,12.2181523994744,10.8914567276115,11.1433980142724,11.6334780212877,1.584033894081,0.156956643356643,0.118642718446602,6.06514259239,13.65931272908,5.75933708353
"1961",0.69446015570948,1,2.6232492903979,49.8972655301341,1.40715570731707,12.2586769513798,11.0799245580529,11.2040698727893,11.8363285534811,1.68303601246106,0.176576223776224,0.108755825242718,6.309786999478,13.057895228322,5.35159640505
